date,temp_max,temp_min,feels_like_max,precip_mm,precip_hours,snowfall_cm,wind_speed_max,gust_speed,mean_temp_c,precip_intensity,is_freezing,is_heatwave,total_delay_mins,total_incidents,median_incident_delay,month_num,month,month_abbr,day_of_week,is_weekend,is_weekend_int,day_type,weather_type,avg_delay_per_incident,severe_day
2014-05-14,16.6,11.4,16.9,5.8,9.0,0.0,14.1,43.6,14.0,0.6444444444444444,0,0,186,67,0.0,5,May,May,Wednesday,False,0,Weekday,Light Rain/Snow,2.7761194029850746,1
2014-05-15,16.1,10.3,14.6,23.9,17.0,0.0,19.9,54.0,13.200000000000001,1.4058823529411764,0,0,128,60,0.0,5,May,May,Thursday,False,0,Weekday,Heavy Rain/Snow,2.1333333333333333,0
2014-05-16,11.5,6.1,10.1,4.7,8.0,0.0,15.6,33.1,8.8,0.5875,0,0,81,47,0.0,5,May,May,Friday,False,0,Weekday,Light Rain/Snow,1.7234042553191489,0
2014-05-17,11.3,3.1,8.4,0.0,0.0,0.0,17.6,34.9,7.2,0.0,0,0,143,40,0.0,5,May,May,Saturday,True,1,Weekend,Clear,3.575,0
2014-05-18,12.9,2.3,11.0,0.1,1.0,0.0,14.6,37.4,7.6,0.1,0,0,49,36,0.0,5,May,May,Sunday,True,1,Weekend,Light Rain/Snow,1.3611111111111112,0
2014-05-19,17.6,6.5,18.0,1.3,1.0,0.0,11.2,33.5,12.05,1.3,0,0,57,34,0.0,5,May,May,Monday,False,0,Weekday,Light Rain/Snow,1.6764705882352942,0
2014-05-20,14.6,8.4,13.5,5.2,7.0,0.0,9.7,25.9,11.5,0.7428571428571429,0,0,75,49,0.0,5,May,May,Tuesday,False,0,Weekday,Light Rain/Snow,1.530612244897959,0
2014-05-21,15.1,8.8,14.8,0.0,0.0,0.0,9.5,25.6,11.95,0.0,0,0,66,50,0.0,5,May,May,Wednesday,False,0,Weekday,Clear,1.32,0
2014-05-22,18.4,8.6,16.8,3.3,3.0,0.0,19.0,41.4,13.5,1.0999999999999999,0,0,136,63,0.0,5,May,May,Thursday,False,0,Weekday,Light Rain/Snow,2.1587301587301586,0
2014-05-23,15.5,8.8,13.7,2.1,8.0,0.0,17.3,34.2,12.15,0.2625,0,0,40,51,0.0,5,May,May,Friday,False,0,Weekday,Light Rain/Snow,0.7843137254901961,0
2014-05-24,20.2,10.2,19.9,0.0,0.0,0.0,15.5,27.4,15.2,0.0,0,0,68,52,0.0,5,May,May,Saturday,True,1,Weekend,Clear,1.3076923076923077,0
2014-05-25,22.4,9.9,22.0,0.0,0.0,0.0,13.8,31.0,16.15,0.0,0,0,77,43,0.0,5,May,May,Sunday,True,1,Weekend,Clear,1.7906976744186047,0
2014-05-26,24.9,14.5,24.1,0.0,0.0,0.0,17.4,36.4,19.7,0.0,0,0,81,46,0.0,5,May,May,Monday,False,0,Weekday,Clear,1.7608695652173914,0
2014-05-27,23.2,16.7,24.7,8.8,7.0,0.0,17.9,46.8,19.95,1.2571428571428573,0,0,157,63,0.0,5,May,May,Tuesday,False,0,Weekday,Light Rain/Snow,2.492063492063492,0
2014-05-28,16.2,10.1,14.9,0.0,0.0,0.0,18.3,30.2,13.149999999999999,0.0,0,0,73,65,0.0,5,May,May,Wednesday,False,0,Weekday,Clear,1.123076923076923,0
2014-05-29,14.1,9.5,13.9,0.0,0.0,0.0,11.2,26.3,11.8,0.0,0,0,62,46,0.0,5,May,May,Thursday,False,0,Weekday,Clear,1.3478260869565217,0
2014-05-30,20.5,9.3,20.0,0.0,0.0,0.0,14.3,30.2,14.9,0.0,0,0,130,45,0.0,5,May,May,Friday,False,0,Weekday,Clear,2.888888888888889,0
2014-05-31,17.3,11.2,16.8,0.0,0.0,0.0,14.4,29.2,14.25,0.0,0,0,101,46,0.0,5,May,May,Saturday,True,1,Weekend,Clear,2.1956521739130435,0
2014-06-01,17.4,8.7,17.6,0.0,0.0,0.0,13.9,32.0,13.049999999999999,0.0,0,0,70,37,0.0,6,June,Jun,Sunday,True,1,Weekend,Clear,1.8918918918918919,0
2014-06-02,24.1,11.6,25.0,2.0,2.0,0.0,22.7,41.8,17.85,1.0,0,0,74,46,0.0,6,June,Jun,Monday,False,0,Weekday,Light Rain/Snow,1.608695652173913,0
2014-06-03,23.1,14.8,22.8,5.1,8.0,0.0,25.4,54.0,18.950000000000003,0.6375,0,0,84,55,0.0,6,June,Jun,Tuesday,False,0,Weekday,Light Rain/Snow,1.5272727272727273,0
2014-06-04,20.2,12.3,18.4,0.0,0.0,0.0,18.2,42.1,16.25,0.0,0,0,128,40,0.0,6,June,Jun,Wednesday,False,0,Weekday,Clear,3.2,0
2014-06-05,15.9,10.4,12.7,0.0,0.0,0.0,20.8,46.1,13.15,0.0,0,0,112,49,0.0,6,June,Jun,Thursday,False,0,Weekday,Clear,2.2857142857142856,0
2014-06-06,21.2,10.1,21.5,0.0,0.0,0.0,12.9,23.8,15.649999999999999,0.0,0,0,55,50,0.0,6,June,Jun,Friday,False,0,Weekday,Clear,1.1,0
2014-06-07,21.0,10.0,21.1,0.0,0.0,0.0,11.1,27.0,15.5,0.0,0,0,111,49,0.0,6,June,Jun,Saturday,True,1,Weekend,Clear,2.2653061224489797,0
2014-06-08,18.2,11.3,17.7,4.9,7.0,0.0,16.6,32.0,14.75,0.7000000000000001,0,0,29,35,0.0,6,June,Jun,Sunday,True,1,Weekend,Light Rain/Snow,0.8285714285714286,0
2014-06-09,20.3,12.5,22.4,0.0,0.0,0.0,18.4,32.0,16.4,0.0,0,0,69,52,0.0,6,June,Jun,Monday,False,0,Weekday,Clear,1.3269230769230769,0
2014-06-10,19.0,13.2,20.8,0.0,0.0,0.0,11.6,25.9,16.1,0.0,0,0,283,54,0.0,6,June,Jun,Tuesday,False,0,Weekday,Clear,5.2407407407407405,1
2014-06-11,20.1,14.1,21.4,13.1,11.0,0.0,17.5,32.4,17.1,1.190909090909091,0,0,60,45,0.0,6,June,Jun,Wednesday,False,0,Weekday,Heavy Rain/Snow,1.3333333333333333,0
2014-06-12,22.0,16.7,23.1,9.7,10.0,0.0,20.9,42.8,19.35,0.97,0,0,134,66,0.0,6,June,Jun,Thursday,False,0,Weekday,Light Rain/Snow,2.0303030303030303,0
2014-06-13,21.0,13.6,22.3,3.3,4.0,0.0,19.6,41.4,17.3,0.825,0,0,111,61,0.0,6,June,Jun,Friday,False,0,Weekday,Light Rain/Snow,1.819672131147541,0
2014-06-14,17.2,11.2,15.7,0.0,0.0,0.0,17.1,38.5,14.2,0.0,0,0,37,42,0.0,6,June,Jun,Saturday,True,1,Weekend,Clear,0.8809523809523809,0
2014-06-15,16.9,10.3,17.5,0.0,0.0,0.0,12.7,27.4,13.6,0.0,0,0,30,30,0.0,6,June,Jun,Sunday,True,1,Weekend,Clear,1.0,0
2014-06-16,21.8,11.8,24.4,1.2,3.0,0.0,10.0,29.2,16.8,0.39999999999999997,0,0,101,62,0.0,6,June,Jun,Monday,False,0,Weekday,Light Rain/Snow,1.6290322580645162,0
2014-06-17,25.8,15.9,26.2,1.1,4.0,0.0,26.6,58.3,20.85,0.275,0,0,181,60,0.0,6,June,Jun,Tuesday,False,0,Weekday,Light Rain/Snow,3.0166666666666666,1
2014-06-18,21.3,15.0,23.1,6.9,6.0,0.0,19.5,43.9,18.15,1.1500000000000001,0,0,130,56,0.0,6,June,Jun,Wednesday,False,0,Weekday,Light Rain/Snow,2.3214285714285716,0
2014-06-19,20.6,15.9,22.2,1.3,3.0,0.0,15.1,34.6,18.25,0.43333333333333335,0,0,109,60,0.0,6,June,Jun,Thursday,False,0,Weekday,Light Rain/Snow,1.8166666666666667,0
2014-06-20,18.2,13.2,18.8,0.0,0.0,0.0,14.9,25.9,15.7,0.0,0,0,64,49,0.0,6,June,Jun,Friday,False,0,Weekday,Clear,1.3061224489795917,0
2014-06-21,19.4,13.4,20.2,0.0,0.0,0.0,9.9,23.8,16.4,0.0,0,0,72,45,0.0,6,June,Jun,Saturday,True,1,Weekend,Clear,1.6,0
2014-06-22,21.0,12.0,21.7,0.0,0.0,0.0,12.7,27.7,16.5,0.0,0,0,63,50,0.0,6,June,Jun,Sunday,True,1,Weekend,Clear,1.26,0
2014-06-23,20.2,14.6,20.9,0.4,2.0,0.0,14.5,27.7,17.4,0.2,0,0,74,48,0.0,6,June,Jun,Monday,False,0,Weekday,Light Rain/Snow,1.5416666666666667,0
2014-06-24,24.6,17.1,26.9,17.5,21.0,0.0,16.6,45.0,20.85,0.8333333333333334,0,0,130,55,0.0,6,June,Jun,Tuesday,False,0,Weekday,Heavy Rain/Snow,2.3636363636363638,0
2014-06-25,19.8,18.1,22.0,9.1,15.0,0.0,11.4,34.6,18.950000000000003,0.6066666666666667,0,0,109,57,0.0,6,June,Jun,Wednesday,False,0,Weekday,Light Rain/Snow,1.912280701754386,0
2014-06-26,23.5,17.2,27.0,2.8,5.0,0.0,12.1,26.3,20.35,0.5599999999999999,0,0,165,70,0.0,6,June,Jun,Thursday,False,0,Weekday,Light Rain/Snow,2.357142857142857,0
2014-06-27,22.8,16.2,24.5,0.0,0.0,0.0,12.2,28.1,19.5,0.0,0,0,141,60,0.0,6,June,Jun,Friday,False,0,Weekday,Clear,2.35,0
2014-06-28,23.5,16.9,26.4,0.0,0.0,0.0,12.3,29.2,20.2,0.0,0,0,95,57,0.0,6,June,Jun,Saturday,True,1,Weekend,Clear,1.6666666666666667,0
2014-06-29,25.5,17.8,27.4,0.9,4.0,0.0,21.1,46.8,21.65,0.225,0,0,94,51,0.0,6,June,Jun,Sunday,True,1,Weekend,Light Rain/Snow,1.8431372549019607,0
2014-06-30,27.1,19.4,29.2,0.0,0.0,0.0,23.7,58.0,23.25,0.0,0,0,119,65,0.0,6,June,Jun,Monday,False,0,Weekday,Clear,1.8307692307692307,0
2014-07-01,27.1,21.8,27.6,0.2,2.0,0.0,28.3,56.2,24.450000000000003,0.1,0,0,68,27,0.0,7,July,Jul,Tuesday,False,0,Weekday,Light Rain/Snow,2.5185185185185186,0
2014-07-02,25.9,19.5,25.7,0.1,1.0,0.0,21.4,48.2,22.7,0.1,0,0,75,52,0.0,7,July,Jul,Wednesday,False,0,Weekday,Light Rain/Snow,1.4423076923076923,0
2014-07-03,21.3,15.7,23.2,0.6,3.0,0.0,20.0,38.2,18.5,0.19999999999999998,0,0,43,35,0.0,7,July,Jul,Thursday,False,0,Weekday,Light Rain/Snow,1.2285714285714286,0
2014-07-04,21.9,13.2,20.0,0.0,0.0,0.0,19.0,36.4,17.549999999999997,0.0,0,0,126,51,0.0,7,July,Jul,Friday,False,0,Weekday,Clear,2.4705882352941178,0
2014-07-05,25.0,14.4,24.5,0.0,0.0,0.0,17.3,35.3,19.7,0.0,0,0,53,51,0.0,7,July,Jul,Saturday,True,1,Weekend,Clear,1.0392156862745099,0
2014-07-06,25.6,16.2,24.3,0.0,0.0,0.0,26.5,50.4,20.9,0.0,0,0,69,47,0.0,7,July,Jul,Sunday,True,1,Weekend,Clear,1.4680851063829787,0
2014-07-07,25.8,19.6,26.5,5.0,12.0,0.0,24.0,52.9,22.700000000000003,0.4166666666666667,0,0,101,49,0.0,7,July,Jul,Monday,False,0,Weekday,Light Rain/Snow,2.061224489795918,0
2014-07-08,23.6,17.8,24.4,10.8,6.0,0.0,23.3,51.5,20.700000000000003,1.8,0,0,210,67,0.0,7,July,Jul,Tuesday,False,0,Weekday,Heavy Rain/Snow,3.1343283582089554,1
2014-07-09,20.6,14.6,19.1,0.0,0.0,0.0,18.8,41.8,17.6,0.0,0,0,97,67,0.0,7,July,Jul,Wednesday,False,0,Weekday,Clear,1.4477611940298507,0
2014-07-10,19.3,12.9,19.8,0.0,0.0,0.0,10.2,25.6,16.1,0.0,0,0,79,54,0.0,7,July,Jul,Thursday,False,0,Weekday,Clear,1.462962962962963,0
2014-07-11,21.7,12.5,23.5,0.0,0.0,0.0,13.0,31.7,17.1,0.0,0,0,98,56,0.0,7,July,Jul,Friday,False,0,Weekday,Clear,1.75,0
2014-07-12,24.0,15.6,26.2,0.0,0.0,0.0,15.8,33.8,19.8,0.0,0,0,74,52,0.0,7,July,Jul,Saturday,True,1,Weekend,Clear,1.4230769230769231,0
2014-07-13,26.3,20.1,26.7,9.8,12.0,0.0,25.6,70.9,23.200000000000003,0.8166666666666668,0,0,174,41,0.0,7,July,Jul,Sunday,True,1,Weekend,Light Rain/Snow,4.2439024390243905,0
2014-07-14,20.4,15.4,19.6,0.1,1.0,0.0,14.2,30.6,17.9,0.1,0,0,166,62,0.0,7,July,Jul,Monday,False,0,Weekday,Light Rain/Snow,2.6774193548387095,0
2014-07-15,22.2,16.7,22.2,11.6,11.0,0.0,23.4,48.2,19.45,1.0545454545454545,0,0,138,51,0.0,7,July,Jul,Tuesday,False,0,Weekday,Heavy Rain/Snow,2.7058823529411766,0
2014-07-16,19.6,13.9,18.0,1.4,8.0,0.0,15.5,31.3,16.75,0.175,0,0,124,56,0.0,7,July,Jul,Wednesday,False,0,Weekday,Light Rain/Snow,2.2142857142857144,0
2014-07-17,21.3,12.1,20.2,0.1,1.0,0.0,9.8,24.5,16.7,0.1,0,0,105,62,0.0,7,July,Jul,Thursday,False,0,Weekday,Light Rain/Snow,1.6935483870967742,0
2014-07-18,21.8,12.4,23.3,0.0,0.0,0.0,12.5,28.1,17.1,0.0,0,0,130,64,0.0,7,July,Jul,Friday,False,0,Weekday,Clear,2.03125,0
2014-07-19,20.7,15.6,20.8,8.6,8.0,0.0,17.0,32.8,18.15,1.075,0,0,100,51,0.0,7,July,Jul,Saturday,True,1,Weekend,Light Rain/Snow,1.9607843137254901,0
2014-07-20,21.4,16.8,22.7,5.2,9.0,0.0,14.8,32.0,19.1,0.5777777777777778,0,0,51,34,0.0,7,July,Jul,Sunday,True,1,Weekend,Light Rain/Snow,1.5,0
2014-07-21,23.7,15.9,27.6,0.0,0.0,0.0,10.2,23.8,19.8,0.0,0,0,55,59,0.0,7,July,Jul,Monday,False,0,Weekday,Clear,0.9322033898305084,0
2014-07-22,25.4,17.5,28.5,0.0,0.0,0.0,17.9,36.4,21.45,0.0,0,0,118,55,0.0,7,July,Jul,Tuesday,False,0,Weekday,Clear,2.1454545454545455,0
2014-07-23,22.4,17.8,23.6,24.7,8.0,0.0,22.3,43.9,20.1,3.0875,0,0,112,57,0.0,7,July,Jul,Wednesday,False,0,Weekday,Heavy Rain/Snow,1.9649122807017543,0
2014-07-24,21.3,14.6,21.1,0.0,0.0,0.0,15.9,29.5,17.95,0.0,0,0,121,57,0.0,7,July,Jul,Thursday,False,0,Weekday,Clear,2.1228070175438596,0
2014-07-25,23.1,12.9,23.7,0.0,0.0,0.0,13.7,29.5,18.0,0.0,0,0,118,63,0.0,7,July,Jul,Friday,False,0,Weekday,Clear,1.873015873015873,0
2014-07-26,23.1,16.5,23.0,1.5,3.0,0.0,19.1,37.1,19.8,0.5,0,0,81,44,0.0,7,July,Jul,Saturday,True,1,Weekend,Light Rain/Snow,1.8409090909090908,0
2014-07-27,25.9,18.8,27.3,0.4,1.0,0.0,13.7,33.8,22.35,0.4,0,0,163,38,0.0,7,July,Jul,Sunday,True,1,Weekend,Light Rain/Snow,4.2894736842105265,0
2014-07-28,20.2,15.6,20.6,6.9,10.0,0.0,27.1,53.6,17.9,0.6900000000000001,0,0,41,57,0.0,7,July,Jul,Monday,False,0,Weekday,Light Rain/Snow,0.7192982456140351,0
2014-07-29,19.9,14.3,18.4,0.2,1.0,0.0,16.4,25.2,17.1,0.2,0,0,114,59,0.0,7,July,Jul,Tuesday,False,0,Weekday,Light Rain/Snow,1.9322033898305084,0
2014-07-30,20.3,14.7,20.1,4.6,4.0,0.0,12.2,28.1,17.5,1.15,0,0,116,72,0.0,7,July,Jul,Wednesday,False,0,Weekday,Light Rain/Snow,1.6111111111111112,0
2014-07-31,22.3,13.1,21.7,0.0,0.0,0.0,16.1,41.0,17.7,0.0,0,0,82,55,0.0,7,July,Jul,Thursday,False,0,Weekday,Clear,1.490909090909091,0
2014-08-01,24.2,15.9,25.6,2.8,5.0,0.0,14.8,35.6,20.05,0.5599999999999999,0,0,65,48,0.0,8,August,Aug,Friday,False,0,Weekday,Light Rain/Snow,1.3541666666666667,0
2014-08-02,23.5,15.7,26.9,0.3,1.0,0.0,8.7,19.8,19.6,0.3,0,0,66,54,0.0,8,August,Aug,Saturday,True,1,Weekend,Light Rain/Snow,1.2222222222222223,0
2014-08-03,23.3,17.8,27.0,0.0,0.0,0.0,10.6,22.0,20.55,0.0,0,0,42,38,0.0,8,August,Aug,Sunday,True,1,Weekend,Clear,1.105263157894737,0
2014-08-04,25.1,16.7,27.2,7.5,4.0,0.0,14.2,32.4,20.9,1.875,0,0,53,47,0.0,8,August,Aug,Monday,False,0,Weekday,Light Rain/Snow,1.127659574468085,0
2014-08-05,23.5,17.3,26.1,0.0,0.0,0.0,8.4,24.8,20.4,0.0,0,0,453,69,0.0,8,August,Aug,Tuesday,False,0,Weekday,Clear,6.565217391304348,1
2014-08-06,23.3,16.4,24.0,0.0,0.0,0.0,12.5,25.2,19.85,0.0,0,0,163,43,0.0,8,August,Aug,Wednesday,False,0,Weekday,Clear,3.7906976744186047,0
2014-08-07,23.7,16.1,23.6,0.0,0.0,0.0,13.9,28.8,19.9,0.0,0,0,108,53,0.0,8,August,Aug,Thursday,False,0,Weekday,Clear,2.0377358490566038,0
2014-08-08,22.8,15.2,24.6,0.0,0.0,0.0,13.2,22.0,19.0,0.0,0,0,83,66,0.0,8,August,Aug,Friday,False,0,Weekday,Clear,1.2575757575757576,0
2014-08-09,23.6,15.5,25.9,0.0,0.0,0.0,10.6,22.0,19.55,0.0,0,0,138,56,0.0,8,August,Aug,Saturday,True,1,Weekend,Clear,2.4642857142857144,0
2014-08-10,24.1,15.1,25.2,0.0,0.0,0.0,13.5,30.6,19.6,0.0,0,0,34,31,0.0,8,August,Aug,Sunday,True,1,Weekend,Clear,1.096774193548387,0
2014-08-11,24.2,18.2,25.1,0.5,2.0,0.0,19.9,40.7,21.2,0.25,0,0,41,83,0.0,8,August,Aug,Monday,False,0,Weekday,Light Rain/Snow,0.4939759036144578,0
2014-08-12,23.7,18.2,24.6,26.5,16.0,0.0,24.3,54.4,20.95,1.65625,0,0,110,63,0.0,8,August,Aug,Tuesday,False,0,Weekday,Heavy Rain/Snow,1.746031746031746,0
2014-08-13,20.7,14.7,19.8,0.1,1.0,0.0,26.8,53.6,17.7,0.1,0,0,127,60,0.0,8,August,Aug,Wednesday,False,0,Weekday,Light Rain/Snow,2.1166666666666667,0
2014-08-14,15.7,12.9,12.8,0.2,1.0,0.0,23.1,47.2,14.3,0.2,0,0,175,63,0.0,8,August,Aug,Thursday,False,0,Weekday,Light Rain/Snow,2.7777777777777777,0
2014-08-15,21.4,12.7,19.1,0.1,1.0,0.0,19.6,39.6,17.049999999999997,0.1,0,0,189,82,0.0,8,August,Aug,Friday,False,0,Weekday,Light Rain/Snow,2.3048780487804876,1
2014-08-16,21.1,14.5,18.5,6.0,6.0,0.0,24.2,60.8,17.8,1.0,0,0,75,41,0.0,8,August,Aug,Saturday,True,1,Weekend,Light Rain/Snow,1.829268292682927,0
2014-08-17,21.8,14.5,21.9,0.0,0.0,0.0,15.2,29.2,18.15,0.0,0,0,35,36,0.0,8,August,Aug,Sunday,True,1,Weekend,Clear,0.9722222222222222,0
2014-08-18,19.1,14.2,19.9,0.0,0.0,0.0,12.1,23.4,16.65,0.0,0,0,68,55,0.0,8,August,Aug,Monday,False,0,Weekday,Clear,1.2363636363636363,0
2014-08-19,19.9,12.5,20.5,0.0,0.0,0.0,16.9,36.4,16.2,0.0,0,0,98,67,0.0,8,August,Aug,Tuesday,False,0,Weekday,Clear,1.462686567164179,0
2014-08-20,20.9,16.5,22.1,7.2,13.0,0.0,14.5,29.2,18.7,0.5538461538461539,0,0,169,79,0.0,8,August,Aug,Wednesday,False,0,Weekday,Light Rain/Snow,2.1392405063291138,0
2014-08-21,23.5,17.4,25.7,1.2,7.0,0.0,10.8,26.6,20.45,0.17142857142857143,0,0,55,56,0.0,8,August,Aug,Thursday,False,0,Weekday,Light Rain/Snow,0.9821428571428571,0
2014-08-22,21.6,17.4,23.8,0.0,0.0,0.0,9.9,22.0,19.5,0.0,0,0,55,52,0.0,8,August,Aug,Friday,False,0,Weekday,Clear,1.0576923076923077,0
2014-08-23,20.9,17.9,21.5,0.0,0.0,0.0,16.9,32.8,19.4,0.0,0,0,40,38,0.0,8,August,Aug,Saturday,True,1,Weekend,Clear,1.0526315789473684,0
2014-08-24,20.9,16.4,21.5,0.0,0.0,0.0,14.6,32.0,18.65,0.0,0,0,33,30,0.0,8,August,Aug,Sunday,True,1,Weekend,Clear,1.1,0
2014-08-25,23.4,16.9,25.1,0.0,0.0,0.0,13.8,32.0,20.15,0.0,0,0,193,64,0.0,8,August,Aug,Monday,False,0,Weekday,Clear,3.015625,1
2014-08-26,27.1,17.6,28.8,0.2,2.0,0.0,19.5,40.7,22.35,0.1,0,0,86,70,0.0,8,August,Aug,Tuesday,False,0,Weekday,Light Rain/Snow,1.2285714285714286,0
2014-08-27,23.5,16.0,24.0,0.5,2.0,0.0,16.9,34.9,19.75,0.25,0,0,40,55,0.0,8,August,Aug,Wednesday,False,0,Weekday,Light Rain/Snow,0.7272727272727273,0
2014-08-28,20.7,13.8,19.1,0.0,0.0,0.0,17.1,34.9,17.25,0.0,0,0,77,56,0.0,8,August,Aug,Thursday,False,0,Weekday,Clear,1.375,0
2014-08-29,20.1,13.3,20.0,0.0,0.0,0.0,13.5,31.3,16.700000000000003,0.0,0,0,96,62,0.0,8,August,Aug,Friday,False,0,Weekday,Clear,1.5483870967741935,0
2014-08-30,26.4,17.2,27.3,2.0,2.0,0.0,21.5,45.0,21.799999999999997,1.0,0,0,73,44,0.0,8,August,Aug,Saturday,True,1,Weekend,Light Rain/Snow,1.6590909090909092,0
2014-08-31,26.4,20.5,26.8,0.0,0.0,0.0,20.7,43.2,23.45,0.0,0,0,71,52,0.0,8,August,Aug,Sunday,True,1,Weekend,Clear,1.3653846153846154,0
2014-09-01,25.4,16.5,26.7,0.4,2.0,0.0,20.7,43.6,20.95,0.2,0,0,37,36,0.0,9,September,Sep,Monday,False,0,Weekday,Light Rain/Snow,1.0277777777777777,0
2014-09-02,23.4,18.4,25.0,7.0,8.0,0.0,20.8,38.9,20.9,0.875,0,0,98,81,0.0,9,September,Sep,Tuesday,False,0,Weekday,Light Rain/Snow,1.2098765432098766,0
2014-09-03,24.2,16.4,24.5,0.0,0.0,0.0,12.0,27.0,20.299999999999997,0.0,0,0,57,59,0.0,9,September,Sep,Wednesday,False,0,Weekday,Clear,0.9661016949152542,0
2014-09-04,26.6,16.9,26.9,0.0,0.0,0.0,19.1,37.4,21.75,0.0,0,0,111,75,0.0,9,September,Sep,Thursday,False,0,Weekday,Clear,1.48,0
2014-09-05,27.9,20.9,29.3,1.7,2.0,0.0,26.2,53.6,24.4,0.85,0,0,101,81,0.0,9,September,Sep,Friday,False,0,Weekday,Light Rain/Snow,1.2469135802469136,0
2014-09-06,21.8,16.1,25.0,8.2,7.0,0.0,20.2,37.4,18.950000000000003,1.1714285714285713,0,0,146,67,0.0,9,September,Sep,Saturday,True,1,Weekend,Light Rain/Snow,2.1791044776119404,0
2014-09-07,20.5,13.1,21.5,0.0,0.0,0.0,12.5,26.3,16.8,0.0,0,0,164,37,0.0,9,September,Sep,Sunday,True,1,Weekend,Clear,4.4324324324324325,0
2014-09-08,20.5,13.9,19.6,0.0,0.0,0.0,17.7,37.4,17.2,0.0,0,0,125,71,0.0,9,September,Sep,Monday,False,0,Weekday,Clear,1.7605633802816902,0
2014-09-09,20.4,17.5,20.0,0.2,1.0,0.0,15.4,32.0,18.95,0.2,0,0,58,44,0.0,9,September,Sep,Tuesday,False,0,Weekday,Light Rain/Snow,1.3181818181818181,0
2014-09-10,21.4,17.5,21.7,21.9,10.0,0.0,31.5,72.7,19.45,2.19,0,0,53,56,0.0,9,September,Sep,Wednesday,False,0,Weekday,Heavy Rain/Snow,0.9464285714285714,0
2014-09-11,20.4,12.7,20.6,4.7,2.0,0.0,28.4,69.8,16.549999999999997,2.35,0,0,105,60,0.0,9,September,Sep,Thursday,False,0,Weekday,Light Rain/Snow,1.75,0
2014-09-12,13.9,11.4,11.6,0.0,0.0,0.0,12.5,25.2,12.65,0.0,0,0,100,58,0.0,9,September,Sep,Friday,False,0,Weekday,Clear,1.7241379310344827,0
2014-09-13,14.0,10.7,11.1,7.4,11.0,0.0,19.7,40.7,12.35,0.6727272727272727,0,0,79,47,0.0,9,September,Sep,Saturday,True,1,Weekend,Light Rain/Snow,1.6808510638297873,0
2014-09-14,13.5,8.0,11.2,0.0,0.0,0.0,11.4,24.8,10.75,0.0,0,0,76,44,0.0,9,September,Sep,Sunday,True,1,Weekend,Clear,1.7272727272727273,0
2014-09-15,18.5,11.2,15.4,3.1,5.0,0.0,18.2,34.2,14.85,0.62,0,0,137,64,0.0,9,September,Sep,Monday,False,0,Weekday,Light Rain/Snow,2.140625,0
2014-09-16,17.8,10.2,14.3,0.9,2.0,0.0,15.2,32.0,14.0,0.45,0,0,141,58,0.0,9,September,Sep,Tuesday,False,0,Weekday,Light Rain/Snow,2.4310344827586206,0
2014-09-17,18.8,10.1,16.6,0.0,0.0,0.0,13.6,29.2,14.45,0.0,0,0,171,65,0.0,9,September,Sep,Wednesday,False,0,Weekday,Clear,2.6307692307692307,0
2014-09-18,13.0,9.5,11.6,0.0,0.0,0.0,14.5,30.2,11.25,0.0,0,0,92,42,0.0,9,September,Sep,Thursday,False,0,Weekday,Clear,2.1904761904761907,0
2014-09-19,12.6,8.5,11.3,0.0,0.0,0.0,17.8,39.2,10.55,0.0,0,0,71,48,0.0,9,September,Sep,Friday,False,0,Weekday,Clear,1.4791666666666667,0
2014-09-20,21.7,12.3,19.8,0.1,1.0,0.0,28.8,54.0,17.0,0.1,0,0,87,37,0.0,9,September,Sep,Saturday,True,1,Weekend,Light Rain/Snow,2.3513513513513513,0
2014-09-21,20.5,10.7,19.4,22.9,16.0,0.0,29.4,51.1,15.6,1.43125,0,0,37,32,0.0,9,September,Sep,Sunday,True,1,Weekend,Heavy Rain/Snow,1.15625,0
2014-09-22,14.0,9.7,9.9,0.2,1.0,0.0,27.4,49.7,11.85,0.2,0,0,74,69,0.0,9,September,Sep,Monday,False,0,Weekday,Light Rain/Snow,1.0724637681159421,0
2014-09-23,20.5,9.7,19.8,0.0,0.0,0.0,14.4,27.0,15.1,0.0,0,0,100,66,0.0,9,September,Sep,Tuesday,False,0,Weekday,Clear,1.5151515151515151,0
2014-09-24,18.7,11.6,18.8,0.0,0.0,0.0,12.2,28.8,15.149999999999999,0.0,0,0,84,51,0.0,9,September,Sep,Wednesday,False,0,Weekday,Clear,1.6470588235294117,0
2014-09-25,19.4,13.7,20.5,0.0,0.0,0.0,10.0,23.0,16.549999999999997,0.0,0,0,130,65,0.0,9,September,Sep,Thursday,False,0,Weekday,Clear,2.0,0
2014-09-26,20.7,10.5,22.4,0.0,0.0,0.0,10.5,17.6,15.6,0.0,0,0,116,68,0.0,9,September,Sep,Friday,False,0,Weekday,Clear,1.7058823529411764,0
2014-09-27,21.4,12.2,23.3,0.0,0.0,0.0,12.0,20.9,16.799999999999997,0.0,0,0,92,52,0.0,9,September,Sep,Saturday,True,1,Weekend,Clear,1.7692307692307692,0
2014-09-28,21.2,12.5,22.6,0.0,0.0,0.0,7.5,17.6,16.85,0.0,0,0,45,36,0.0,9,September,Sep,Sunday,True,1,Weekend,Clear,1.25,0
2014-09-29,20.5,13.8,21.5,0.0,0.0,0.0,10.8,22.3,17.15,0.0,0,0,57,42,0.0,9,September,Sep,Monday,False,0,Weekday,Clear,1.3571428571428572,0
