date,min_delay,line,station
2014-08-13,0,BD,KEELE STATION
2014-08-13,0,YU,WILSON STATION
2014-08-13,3,YU,YORK MILLS STATION
2014-08-13,0,YU,EGLINTON WEST STATION
2014-08-13,0,BD,ISLINGTON STATION
2014-08-13,3,YU,EGLINTON STATION
2014-08-13,0,BD,ST GEORGE BD STATION
2014-08-13,0,BD,BROADVIEW STATION
2014-08-13,0,YU,FINCH STATION
2014-08-13,0,BD,OLD MILL STATION
2014-08-13,0,BD,ISLINGTON STATION
2014-08-13,0,BD,ST GEORGE BD STATION
2014-08-13,0,YU,EGLINTON WEST STATION
2014-08-13,0,BD,VICTORIA PARK STATION
2014-08-13,0,BD,BAY STATION
2014-08-13,0,BD,CHESTER STATION
2014-08-13,3,YU,SHEPPARD WEST STATION
2014-08-13,3,BD,SPADINA BD STATION
2014-08-13,0,YU,ST CLAIR WEST STATION
2014-08-13,0,YU,EGLINTON WEST STATION
2014-08-13,6,BD,KIPLING STATION
2014-08-13,5,YU,BLOOR STATION
2014-08-13,0,YU,YONGE UNIVERSITY LINE
2014-08-13,0,SHP,LESLIE STATION
2014-08-13,0,BD,BLOOR DANFORTH SUBWAY
2014-08-13,0,YU,FINCH STATION
2014-08-13,0,YU,SUMMERHILL STATION
2014-08-14,0,YU,MUSEUM STATION
2014-08-14,0,YU,LAWRENCE WEST STATION
2014-08-14,0,YU,WELLESLEY STATION
2014-08-14,0,YU,ST CLAIR STATION
2014-08-14,0,YU,QUEEN'S PARK STATION
2014-08-14,6,YU,UNION STATION
2014-08-14,0,BD,KIPLING STATION
2014-08-14,11,YU,DUNDAS STATION
2014-08-14,0,YU,SHEPPARD WEST STATION
2014-08-14,3,YU,FINCH STATION
2014-08-14,0,SHP,BAYVIEW STATION
2014-08-14,11,YU,LAWRENCE STATION
2014-08-14,0,BD,ISLINGTON STATION
2014-08-14,0,BD,JANE STATION
2014-08-14,12,YU,EGLINTON STATION
2014-08-14,0,BD,BLOOR DANFORTH SUBWAY
2014-08-14,11,YU,LAWRENCE WEST STATION
2014-08-14,0,BD,JANE STATION
2014-08-14,4,YU,FINCH STATION
2014-08-14,0,YU,DUPONT STATION
2014-08-14,5,YU,SHEPPARD STATION
2014-08-14,0,YU,YONGE UNIVERSITY LINE
2014-08-14,0,YU,DUNDAS STATION
2014-08-14,0,YU,FINCH STATION
2014-08-14,5,YU,ROSEDALE STATION
2014-08-14,0,BD,BLOOR DANFORTH SUBWAY
2014-08-14,0,YU,YONGE UNIVERSITY LINE
2014-08-14,9,BD,CHESTER STATION
2014-08-14,12,YU,COLLEGE STATION
2014-08-14,5,BD,KENNEDY BD STATION
2014-08-14,0,BD,ST GEORGE BD STATION
2014-08-14,3,BD,YONGE BD STATION
2014-08-14,0,BD,ST GEORGE BD STATION
2014-08-14,4,YU,UNION STATION
2014-08-14,5,YU,LAWRENCE WEST STATION
2014-08-14,0,BD,VICTORIA PARK STATION
2014-08-14,0,SHP,YONGE SHP STATION
2014-08-14,9,BD,GREENWOOD STATION
2014-08-14,3,BD,CHRISTIE STATION
2014-08-14,0,BD,ROYAL YORK STATION
2014-08-14,0,YU,SHEPPARD WEST STATION
2014-08-14,4,YU,FINCH STATION
2014-08-14,0,YU,DUPONT STATION
2014-08-14,0,YU,FINCH STATION
2014-08-14,0,YU,BLOOR STATION
2014-08-14,0,BD,JANE STATION
2014-08-14,5,YU,ST CLAIR WEST STATION
2014-08-14,3,YU,SHEPPARD WEST STATION
2014-08-14,3,YU,QUEEN'S PARK STATION
2014-08-14,0,YU,WILSON STATION
2014-08-14,27,BD,CHRISTIE STATION
2014-08-14,0,BD,BLOOR DANFORTH SUBWAY
2014-08-14,4,YU,SPADINA YUS STATION
2014-08-14,0,YU,EGLINTON WEST STATION
2014-08-14,0,BD,KENNEDY BD STATION
2014-08-14,3,SRT,KENNEDY SRT STATION
2014-08-14,0,YU,YONGE UNIVERSITY LINE
2014-08-14,3,BD,VICTORIA PARK STATION
2014-08-14,0,YU,QUEEN STATION
2014-08-14,0,YU,BLOOR STATION
2014-08-14,5,YU,SUMMERHILL STATION
2014-08-14,0,BD,YONGE BD STATION
2014-08-14,0,YU,SHEPPARD WEST STATION
2014-08-15,0,BD,WOODBINE STATION
2014-08-15,3,YU,FINCH STATION
2014-08-15,0,BD,VICTORIA PARK STATION
2014-08-15,0,YU,LAWRENCE STATION
2014-08-15,0,BD,COXWELL STATION
2014-08-15,7,YU,MUSEUM STATION
2014-08-15,5,SRT,LAWRENCE EAST STATION
2014-08-15,10,BD,WOODBINE STATION
2014-08-15,0,YU,NORTH YORK CTR STATION
2014-08-15,3,YU,UNION STATION
2014-08-15,0,BD,ST GEORGE BD STATION
2014-08-15,0,BD,OSSINGTON STATION
2014-08-15,21,BD,CASTLE FRANK STATION
2014-08-15,2,YU,WILSON STATION
2014-08-15,0,BD,ST GEORGE BD STATION
2014-08-15,0,YU,SHEPPARD WEST STATION
2014-08-15,10,BD,CASTLE FRANK STATION
2014-08-15,4,SRT,MCCOWAN STATION
2014-08-15,0,BD,DUNDAS WEST STATION
2014-08-15,3,BD,GREENWOOD STATION
2014-08-15,0,YU,ROSEDALE STATION
2014-08-15,0,YU,SPADINA YUS STATION
2014-08-15,0,YU,EGLINTON WEST STATION
2014-08-15,0,YU,WELLESLEY STATION
2014-08-15,12,YU,SHEPPARD WEST STATION
2014-08-15,0,YU,QUEEN STATION
2014-08-15,0,YU,OSGOODE STATION
2014-08-15,0,YU,YONGE UNIVERSITY LINE
2014-08-15,11,BD,KIPLING STATION
2014-08-15,9,BD,LANSDOWNE STATION
2014-08-15,0,BD,YONGE UNIVERSITY LINE
2014-08-15,0,YU,ST GEORGE YUS STATION
2014-08-15,12,YU,BLOOR STATION
2014-08-15,6,YU,COLLEGE STATION
2014-08-15,0,YU,NORTH YORK CTR STATION
2014-08-15,0,YU,UNION STATION
2014-08-15,0,BD,BLOOR DANFORTH SUBWAY
2014-08-15,0,YU,YONGE UNIVERSITY LINE
2014-08-15,0,YU,DUPONT STATION
2014-08-15,0,YU,DUPONT STATION
2014-08-15,0,BD,JANE STATION
2014-08-15,0,BD,OLD MILL STATION
2014-08-15,11,BD,ROYAL YORK STATION
2014-08-15,0,YU,EGLINTON WEST STATION
2014-08-15,3,YU,FINCH STATION
2014-08-15,0,YU,FINCH STATION
2014-08-15,0,YU,BLOOR STATION
2014-08-15,0,BD,WOODBINE STATION
2014-08-15,0,YU,FINCH STATION
2014-08-15,5,YU,SHEPPARD WEST STATION
2014-08-15,5,SHP,YONGE SHP STATION
2014-08-15,0,YU,EGLINTON STATION
2014-08-15,0,YU,SHEPPARD WEST STATION
2014-08-15,0,BD,DONLANDS STATION
2014-08-15,0,BD,LANSDOWNE STATION
2014-08-15,0,BD,KEELE STATION
2014-08-15,3,BD,KIPLING STATION
2014-08-15,0,YU,LAWRENCE STATION
2014-08-15,0,BD,OSSINGTON STATION
2014-08-15,0,BD,ISLINGTON STATION
2014-08-15,0,YU,FINCH STATION
2014-08-15,0,BD,BROADVIEW STATION
2014-08-15,4,BD,KEELE STATION
2014-08-15,3,YU,FINCH STATION
2014-08-15,0,SRT,ELLESMERE STATION
2014-08-15,0,BD,CHRISTIE STATION
2014-08-15,0,YU,NORTH YORK CTR STATION
2014-08-15,0,YU,LAWRENCE STATION
2014-08-15,0,YU,ST CLAIR WEST STATION
2014-08-15,0,YU,NORTH YORK CTR STATION
2014-08-15,0,YU,ST CLAIR STATION
2014-08-15,0,YU,NORTH YORK CTR STATION
2014-08-15,3,YU,ST ANDREW STATION
2014-08-15,0,YU,ST GEORGE YUS STATION
2014-08-15,0,BD,WOODBINE STATION
2014-08-15,0,BD,BLOOR DANFORTH SUBWAY
2014-08-15,7,BD,LANSDOWNE STATION
2014-08-15,8,BD,LANSDOWNE STATION
2014-08-15,0,YU,KING STATION
2014-08-15,0,BD,BATHURST STATION
2014-08-15,15,BD,LANSDOWNE STATION
2014-08-15,4,YU,WILSON STATION
2014-08-16,0,YU,ST CLAIR WEST STATION
2014-08-16,6,BD,DONLANDS STATION
2014-08-16,0,BD,KEELE STATION
2014-08-16,9,YU,OSGOODE STATION
2014-08-16,0,BD,YONGE BD STATION
2014-08-16,0,BD,PAPE STATION
2014-08-16,0,BD,WOODBINE STATION
2014-08-16,4,BD,KENNEDY BD STATION
2014-08-16,0,BD,BLOOR DANFORTH SUBWAY
2014-08-16,0,YU,NORTH YORK CTR STATION
2014-08-16,0,BD,BLOOR DANFORTH SUBWAY
2014-08-16,0,BD,OSSINGTON STATION
2014-08-16,0,YU,SHEPPARD WEST STATION
2014-08-16,0,BD,CHRISTIE STATION
2014-08-16,0,BD/YUS,YONGE UNIVERSITY LINE
2014-08-16,7,BD,MAIN STREET STATION
2014-08-16,0,BD,HIGH PARK STATION
2014-08-16,0,BD,KENNEDY BD STATION
2014-08-16,0,SHP,LESLIE STATION
2014-08-16,0,BD,BLOOR DANFORTH SUBWAY
2014-08-16,0,YU,FINCH STATION
2014-08-16,0,YU,EGLINTON WEST STATION
2014-08-16,12,BD,GREENWOOD STATION
2014-08-16,3,BD,SPADINA BD STATION
2014-08-16,5,BD,GREENWOOD STATION
2014-08-16,5,BD,YONGE BD STATION
2014-08-16,0,YU,YONGE UNIVERSITY LINE
2014-08-16,0,BD,KEELE STATION
2014-08-16,3,BD,KENNEDY BD STATION
2014-08-16,4,BD,CHRISTIE STATION
2014-08-16,6,SHP,LESLIE STATION
2014-08-16,8,BD,SPADINA BD STATION
2014-08-16,3,YU,ROSEDALE STATION
2014-08-16,0,BD,KEELE STATION
2014-08-16,0,YU,ST GEORGE YUS STATION
2014-08-16,0,BD,OSSINGTON STATION
2014-08-16,0,BD,KIPLING STATION
2014-08-16,0,BD,ISLINGTON STATION
2014-08-16,0,BD,SHERBOURNE STATION
2014-08-16,0,BD,WARDEN STATION
2014-08-16,0,BD,COXWELL STATION
2014-08-17,3,BD,BAY STATION
2014-08-17,3,YU,LAWRENCE STATION
2014-08-17,0,YU,LAWRENCE STATION
2014-08-17,0,BD,BLOOR DANFORTH SUBWAY
2014-08-17,0,YU,ST GEORGE YUS STATION
2014-08-17,0,YU,YORK MILLS STATION
2014-08-17,0,YU,EGLINTON STATION
2014-08-17,0,BD,OSSINGTON STATION
2014-08-17,0,YU,ST ANDREW STATION
2014-08-17,0,BD,ROYAL YORK STATION
2014-08-17,0,SRT,MCCOWAN STATION
2014-08-17,0,YU,YONGE UNIVERSITY LINE
2014-08-17,0,BD,BLOOR DANFORTH SUBWAY
2014-08-17,0,YU,DUNDAS STATION
2014-08-17,3,BD,OLD MILL STATION
2014-08-17,3,YU,SUMMERHILL STATION
2014-08-17,0,BD,KIPLING STATION
2014-08-17,0,BD,PAPE STATION
2014-08-17,3,BD,KIPLING STATION
2014-08-17,4,BD,WARDEN STATION
2014-08-17,0,BD,BATHURST STATION
2014-08-17,0,BD,KIPLING STATION
2014-08-17,0,BD,KENNEDY BD STATION
2014-08-17,0,BD,HIGH PARK STATION
2014-08-17,0,SRT,MIDLAND STATION
2014-08-17,0,YU,WILSON HOSTLER
2014-08-17,8,YU,ST GEORGE YUS STATION
2014-08-17,0,YU,SHEPPARD WEST STATION
2014-08-17,0,YU,YONGE UNIVERSITY LINE
2014-08-17,0,BD,ST GEORGE BD STATION
2014-08-17,0,YU,LAWRENCE STATION
2014-08-17,0,BD,KEELE STATION
2014-08-17,0,BD,JANE STATION
2014-08-17,0,YU,LAWRENCE STATION
2014-08-17,0,BD,KENNEDY BD STATION
2014-08-17,8,YU,WILSON STATION
2014-08-18,0,YU,ST GEORGE YUS STATION
2014-08-18,6,BD,HIGH PARK STATION
2014-08-18,0,BD,BROADVIEW STATION
2014-08-18,0,YU,EGLINTON STATION
2014-08-18,0,YU,LAWRENCE STATION
2014-08-18,0,YU,FINCH STATION
2014-08-18,0,SRT,SCARB CTR STATION
2014-08-18,0,SHP,YONGE SHP STATION
2014-08-18,0,BD,KEELE STATION
2014-08-18,0,YU,ST ANDREW STATION
2014-08-18,0,BD,ROYAL YORK STATION
2014-08-18,0,YU,EGLINTON STATION
2014-08-18,0,YU,LAWRENCE STATION
2014-08-18,0,BD,DUNDAS WEST STATION
2014-08-18,0,BD,WARDEN STATION
2014-08-18,35,BD,PAPE STATION
2014-08-18,4,BD,KENNEDY BD STATION
2014-08-18,5,BD,JANE STATION
2014-08-18,0,YU,ST ANDREW STATION
2014-08-18,0,BD,OLD MILL STATION
2014-08-18,0,YU,YONGE UNIVERSITY LINE
2014-08-18,0,BD,OLD MILL STATION
2014-08-18,0,BD,WOODBINE STATION
2014-08-18,0,YU,EGLINTON STATION
2014-08-18,0,YU,YONGE UNIVERSITY LINE
2014-08-18,0,BD,WARDEN STATION
2014-08-18,0,YU,WELLESLEY STATION
2014-08-18,0,YU,DUNDAS STATION
2014-08-18,0,BD,RUNNYMEDE STATION
2014-08-18,0,BD,WARDEN STATION
2014-08-18,0,BD,BLOOR DANFORTH SUBWAY
2014-08-18,5,BD,RUNNYMEDE STATION
2014-08-18,3,BD,KEELE STATION
2014-08-18,0,YU,ST CLAIR WEST STATION
2014-08-18,0,BD,ISLINGTON STATION
2014-08-18,5,BD,CHESTER STATION
2014-08-18,0,YU,UNION STATION
2014-08-18,0,YU,YORK MILLS STATION
2014-08-18,0,YU,DUPONT STATION
2014-08-18,5,YU,SHEPPARD WEST STATION
2014-08-18,0,BD,KEELE STATION
2014-08-18,0,YU,KING STATION
2014-08-18,0,SHP,DON MILLS STATION
2014-08-18,0,BD,OSSINGTON STATION
2014-08-18,0,BD,MAIN STREET STATION
2014-08-18,0,YU,WILSON STATION
2014-08-18,0,YU,ST GEORGE YUS STATION
2014-08-18,0,BD,KIPLING STATION
2014-08-18,0,YU,SHEPPARD STATION
2014-08-18,0,YU,DUPONT STATION
2014-08-18,0,YU,ST PATRICK STATION
2014-08-18,0,YU,YONGE UNIVERSITY LINE
2014-08-18,0,SHP,BAYVIEW STATION
2014-08-18,0,BD,BLOOR DANFORTH SUBWAY
2014-08-18,0,BD,KEELE STATION
2014-08-19,6,BD,WARDEN STATION
2014-08-19,3,YU,ROSEDALE STATION
2014-08-19,6,BD,COXWELL STATION
2014-08-19,0,BD,WARDEN STATION
2014-08-19,10,YU,DUPONT STATION
2014-08-19,0,BD,ISLINGTON STATION
2014-08-19,0,BD,PAPE STATION
2014-08-19,0,YU,EGLINTON STATION
2014-08-19,2,YU,SHEPPARD STATION
2014-08-19,0,BD,OLD MILL STATION
2014-08-19,0,YU,YORKDALE STATION
2014-08-19,0,BD,RUNNYMEDE STATION
2014-08-19,3,BD,YONGE BD STATION
2014-08-19,3,YU,BLOOR STATION
2014-08-19,2,YU,OSGOODE STATION
2014-08-19,0,YU,BLOOR STATION
2014-08-19,0,YU,SUMMERHILL STATION
2014-08-19,0,YU,WILSON STATION
2014-08-19,0,BD,BLOOR DANFORTH SUBWAY
2014-08-19,0,YU,GLENCAIRN STATION
2014-08-19,0,BD,COXWELL STATION
2014-08-19,0,BD,YONGE UNIVERSITY LINE
2014-08-19,0,BD,BATHURST STATION
2014-08-19,0,BD,KEELE STATION
2014-08-19,4,BD,SPADINA BD STATION
2014-08-19,0,YU,EGLINTON WEST STATION
2014-08-19,0,YU,EGLINTON WEST STATION
2014-08-19,0,BD,ST GEORGE BD STATION
2014-08-19,0,YU,YONGE UNIVERSITY LINE
2014-08-19,0,BD,BLOOR DANFORTH SUBWAY
2014-08-19,0,YU,SHEPPARD WEST STATION
2014-08-19,3,BD,OSSINGTON STATION
2014-08-19,0,BD,VICTORIA PARK STATION
2014-08-19,2,YU,ST ANDREW STATION
2014-08-19,0,YU,YONGE UNIVERSITY LINE
2014-08-19,0,YU,YORK MILLS STATION
2014-08-19,4,YU,ST GEORGE YUS STATION
2014-08-19,0,BD,KEELE STATION
2014-08-19,0,YU,BLOOR STATION
2014-08-19,4,BD,KENNEDY BD STATION
2014-08-19,0,YU,KING STATION
2014-08-19,0,YU,ROSEDALE STATION
2014-08-19,6,BD,ROYAL YORK STATION
2014-08-19,3,YU,UNION STATION
2014-08-19,0,YU,EGLINTON STATION
2014-08-19,0,YU,SHEPPARD WEST STATION
2014-08-19,0,BD,KENNEDY BD STATION
2014-08-19,13,YU,DAVISVILLE STATION
2014-08-19,0,YU,YONGE UNIVERSITY LINE
2014-08-19,0,BD,WARDEN STATION
2014-08-19,0,YU,ROSEDALE STATION
2014-08-19,0,SRT,KENNEDY SRT STATION
2014-08-19,0,BD,KIPLING STATION
2014-08-19,4,BD,COXWELL STATION
2014-08-19,5,YU,QUEEN'S PARK STATION
2014-08-19,0,BD,BATHURST STATION
2014-08-19,0,YU,WILSON YARD
2014-08-19,0,YU,DAVISVILLE STATION
2014-08-19,0,YU,ST CLAIR WEST STATION
2014-08-19,0,YU,WILSON STATION
2014-08-19,0,YU,FINCH STATION
2014-08-19,0,YU,EGLINTON STATION
2014-08-19,3,BD,KENNEDY BD STATION
2014-08-19,7,YU,SUMMERHILL STATION
2014-08-19,5,BD,DUNDAS WEST STATION
2014-08-19,0,YU,BLOOR STATION
2014-08-19,0,BD,BLOOR DANFORTH SUBWAY
2014-08-20,0,YU,SHEPPARD WEST STATION
2014-08-20,0,BD,COXWELL STATION
2014-08-20,0,YU,YORK MILLS STATION
2014-08-20,0,BD,WARDEN STATION
2014-08-20,7,BD,WARDEN STATION
2014-08-20,13,BD,SHERBOURNE STATION
2014-08-20,0,YU,YORKDALE STATION
2014-08-20,0,BD,ISLINGTON STATION
2014-08-20,4,YU,SHEPPARD WEST STATION
2014-08-20,0,YU,DAVISVILLE STATION
2014-08-20,0,YU,UNION STATION
2014-08-20,0,YU,SHEPPARD WEST STATION
2014-08-20,0,SRT,MCCOWAN STATION
2014-08-20,0,BD,JANE STATION
2014-08-20,0,BD,BLOOR DANFORTH SUBWAY
2014-08-20,0,BD,OLD MILL STATION
2014-08-20,0,YU,NORTH YORK CTR STATION
2014-08-20,0,BD,ISLINGTON STATION
2014-08-20,4,YU,WELLESLEY STATION
2014-08-20,11,YU,EGLINTON STATION
2014-08-20,0,YU,GLENCAIRN STATION
2014-08-20,0,BD,BLOOR DANFORTH SUBWAY
2014-08-20,0,BD,YONGE UNIVERSITY LINE
2014-08-20,0,BD,VICTORIA PARK STATION
2014-08-20,0,BD,KIPLING STATION
2014-08-20,0,BD,JANE STATION
2014-08-20,8,BD,VICTORIA PARK STATION
2014-08-20,0,YU,YONGE UNIVERSITY LINE
2014-08-20,0,BD,OLD MILL STATION
2014-08-20,0,BD,ISLINGTON STATION
2014-08-20,3,YU,ROSEDALE STATION
2014-08-20,0,BD,WARDEN STATION
2014-08-20,3,YU,FINCH STATION
2014-08-20,0,BD,OSSINGTON STATION
2014-08-20,0,BD,VICTORIA PARK STATION
2014-08-20,0,BD,ST GEORGE BD STATION
2014-08-20,0,YU,WILSON STATION
2014-08-20,0,YU,EGLINTON STATION
2014-08-20,0,BD,WARDEN STATION
2014-08-20,0,BD,BLOOR DANFORTH SUBWAY
2014-08-20,0,YU,BLOOR STATION
2014-08-20,0,BD,KIPLING STATION
2014-08-20,0,YU,UNION STATION
2014-08-20,0,BD,KEELE STATION
2014-08-20,0,BD,KENNEDY BD STATION
2014-08-20,0,YU,QUEEN'S PARK STATION
2014-08-20,0,BD,ISLINGTON STATION
2014-08-20,23,SHP,DON MILLS STATION
2014-08-20,0,BD,JANE STATION
2014-08-20,5,YU,FINCH STATION
2014-08-20,4,YU,EGLINTON STATION
2014-08-20,0,YU,ST GEORGE YUS STATION
2014-08-20,0,BD,KEELE STATION
2014-08-20,0,BD,KIPLING STATION
2014-08-20,0,YU,QUEEN'S PARK STATION
2014-08-20,3,BD,YONGE BD STATION
2014-08-20,3,BD,CASTLE FRANK STATION
2014-08-20,3,BD,YONGE BD STATION
2014-08-20,0,BD,ST GEORGE BD STATION
2014-08-20,0,YU,QUEEN STATION
2014-08-20,3,YU,QUEEN'S PARK STATION
2014-08-20,5,YU,SHEPPARD WEST STATION
2014-08-20,14,SRT,ELLESMERE STATION
2014-08-20,4,YU,FINCH STATION
2014-08-20,0,BD,CHESTER STATION
2014-08-20,0,YU,DAVISVILLE STATION
2014-08-20,10,BD,DUNDAS WEST STATION
2014-08-20,0,YU,WILSON STATION
2014-08-20,9,YU,LAWRENCE STATION
2014-08-20,0,YU,SHEPPARD WEST STATION
2014-08-20,7,YU,SPADINA YUS STATION
2014-08-20,5,YU,DUNDAS STATION
2014-08-20,0,YU,DAVISVILLE STATION
2014-08-20,0,BD,KEELE STATION
2014-08-20,0,BD,COXWELL STATION
2014-08-20,0,SHP,BAYVIEW STATION
2014-08-20,0,BD,KENNEDY BD STATION
2014-08-20,0,YU,WELLESLEY STATION
2014-08-20,18,YU,EGLINTON WEST STATION
2014-08-21,0,BD,BLOOR DANFORTH SUBWAY
2014-08-21,0,YU,YONGE UNIVERSITY LINE
2014-08-21,0,YU,LAWRENCE STATION
2014-08-21,0,BD,DUNDAS WEST STATION
2014-08-21,0,YU,SHEPPARD WEST STATION
2014-08-21,0,BD,BATHURST STATION
2014-08-21,0,YU,DAVISVILLE STATION
2014-08-21,0,BD,CASTLE FRANK STATION
2014-08-21,0,SHP,YONGE SHP STATION
2014-08-21,0,YU,COLLEGE STATION
2014-08-21,3,YU,YORK MILLS STATION
2014-08-21,0,YU,COLLEGE STATION
2014-08-21,3,YU,BLOOR STATION
2014-08-21,0,YU,EGLINTON STATION
2014-08-21,0,YU,WILSON STATION
2014-08-21,0,YU,COLLEGE STATION
2014-08-21,0,YU,NORTH YORK CTR STATION
2014-08-21,0,BD,COXWELL STATION
2014-08-21,0,BD,OSSINGTON STATION
2014-08-21,0,YU,YORKDALE STATION
2014-08-21,0,SHP,YONGE SHP STATION
2014-08-21,0,YU,ROSEDALE STATION
2014-08-21,0,BD,PAPE STATION
2014-08-21,0,BD,BLOOR DANFORTH SUBWAY
2014-08-21,0,YU,YONGE UNIVERSITY LINE
2014-08-21,0,BD,CHESTER STATION
2014-08-21,5,BD,ROYAL YORK STATION
2014-08-21,0,YU,KING STATION
2014-08-21,12,BD,KENNEDY BD STATION
2014-08-21,0,YU,GLENCAIRN STATION
2014-08-21,0,YU,ST ANDREW STATION
2014-08-21,0,BD,LANSDOWNE STATION
2014-08-21,0,BD,KING STATION
2014-08-21,0,YU,UNION STATION
2014-08-21,6,BD,KIPLING STATION
2014-08-21,0,YU,EGLINTON STATION
2014-08-21,0,BD,GREENWOOD YARD
2014-08-21,0,BD,YONGE UNIVERSITY LINE
2014-08-21,0,YU,YORK MILLS STATION
2014-08-21,0,BD,KENNEDY BD STATION
2014-08-21,0,BD,KENNEDY BD STATION
2014-08-21,0,YU,DAVISVILLE STATION
2014-08-21,3,YU,KING STATION
2014-08-21,0,BD,KENNEDY BD STATION
2014-08-21,0,BD,DUNDAS WEST STATION
2014-08-21,0,BD,WARDEN STATION
2014-08-21,0,BD,BLOOR DANFORTH SUBWAY
2014-08-21,0,YU,ST ANDREW STATION
2014-08-21,0,YU,YONGE UNIVERSITY LINE
2014-08-21,0,YU,NORTH YORK CTR STATION
2014-08-21,0,BD,RUNNYMEDE STATION
2014-08-21,0,YU,EGLINTON WEST STATION
2014-08-21,3,BD,COXWELL STATION
2014-08-21,0,BD,BROADVIEW STATION
2014-08-21,6,BD,PAPE STATION
2014-08-21,14,BD,KENNEDY BD STATION
2014-08-22,0,BD,COXWELL STATION
2014-08-22,4,YU,SHEPPARD STATION
2014-08-22,0,BD,COXWELL STATION
2014-08-22,3,YU,EGLINTON STATION
2014-08-22,0,YU,UNION STATION
2014-08-22,0,YU,SHEPPARD STATION
2014-08-22,0,BD,ISLINGTON STATION
2014-08-22,0,BD,ISLINGTON STATION
2014-08-22,3,BD,SPADINA BD STATION
2014-08-22,13,YU,UNION STATION
2014-08-22,9,YU,EGLINTON STATION
2014-08-22,0,BD,BLOOR DANFORTH SUBWAY
2014-08-22,0,YU,NORTH YORK CTR STATION
2014-08-22,0,YU,SHEPPARD WEST STATION
2014-08-22,0,YU,YONGE UNIVERSITY LINE
2014-08-22,0,BD,BATHURST STATION
2014-08-22,0,YU,OSGOODE STATION
2014-08-22,0,BD,SPADINA BD STATION
2014-08-22,0,YU,YONGE UNIVERSITY LINE
2014-08-22,3,YU,DAVISVILLE STATION
2014-08-22,0,BD/YUS,YONGE UNIVERSITY LINE
2014-08-22,0,YU,LAWRENCE WEST STATION
2014-08-22,0,YU,COLLEGE STATION
2014-08-22,0,YU,NORTH YORK CTR STATION
2014-08-22,6,YU,EGLINTON STATION
2014-08-22,0,YU,YORKDALE STATION
2014-08-22,3,YU,DUNDAS STATION
2014-08-22,0,BD,YONGE BD STATION
2014-08-22,0,BD,YONGE BD STATION
2014-08-22,0,YU,ROSEDALE STATION
2014-08-22,0,BD,BATHURST STATION
2014-08-22,0,BD,WOODBINE STATION
2014-08-22,0,YU,ST CLAIR WEST STATION
2014-08-22,3,BD,CHRISTIE STATION
2014-08-22,0,SRT,LAWRENCE EAST STATION
2014-08-22,0,YU,ST ANDREW STATION
2014-08-22,4,BD,KENNEDY BD STATION
2014-08-22,0,YU,SHEPPARD STATION
2014-08-22,0,BD,OSSINGTON STATION
2014-08-22,0,YU,QUEEN'S PARK STATION
2014-08-22,0,BD,KEELE STATION
2014-08-22,0,YU,WILSON STATION
2014-08-22,0,BD,BLOOR DANFORTH SUBWAY
2014-08-22,0,YU,FINCH STATION
2014-08-22,0,YU,YONGE UNIVERSITY LINE
2014-08-22,4,YU,UNION STATION
2014-08-22,0,BD,BLOOR DANFORTH SUBWAY
2014-08-22,0,BD,KEELE STATION
2014-08-22,0,YU,YORK MILLS STATION
2014-08-22,0,BD,KIPLING STATION
2014-08-22,0,YU,YORKDALE STATION
2014-08-22,0,YU,NORTH YORK CTR STATION
2014-08-23,5,YU,ROYAL YORK STATION
2014-08-23,0,BD,OSSINGTON STATION
2014-08-23,0,BD,KENNEDY BD STATION
2014-08-23,0,BD,PAPE STATION
2014-08-23,0,BD,CASTLE FRANK STATION
2014-08-23,0,SHP,BAYVIEW STATION
2014-08-23,0,BD,MAIN STREET STATION
2014-08-23,12,BD,ST PATRICK STATION
2014-08-23,0,BD,YONGE UNIVERSITY LINE
2014-08-23,0,BD,ISLINGTON STATION
2014-08-23,0,BD,KEELE STATION
2014-08-23,0,SHP,YONGE SHP STATION
2014-08-23,0,YU,YORKDALE STATION
2014-08-23,0,YU,BLOOR DANFORTH SUBWAY
2014-08-23,5,BD,COLLEGE STATION
2014-08-23,5,YU,BLOOR STATION
2014-08-23,0,YU,ST GEORGE YUS STATION
2014-08-23,0,YU,BLOOR DANFORTH SUBWAY
2014-08-23,0,BD,QUEEN STATION
2014-08-23,0,BD,WELLESLEY STATION
2014-08-23,0,BD,BLOOR DANFORTH SUBWAY
2014-08-23,0,YU,GREENWOOD STATION
2014-08-23,0,BD,JANE STATION
2014-08-23,0,31 GREENWOOD,DAVISVILLE STATION
2014-08-23,0,BD,MAIN STREET STATION
2014-08-23,0,YU,MAIN STREET STATION
2014-08-23,0,SRT,KENNEDY SRT STATION
2014-08-23,0,BD,KENNEDY BD STATION
2014-08-23,0,BD,RUNNYMEDE STATION
2014-08-23,0,SRT,KENNEDY SRT STATION
2014-08-23,0,YU,SHEPPARD WEST STATION
2014-08-23,0,YU,HIGH PARK STATION
2014-08-23,3,BD,CHRISTIE STATION
2014-08-23,3,BD,YONGE BD STATION
2014-08-23,0,YU,COLLEGE STATION
2014-08-23,7,YU,DUNDAS STATION
2014-08-23,0,YU,ROYAL YORK STATION
2014-08-23,0,YU,YONGE UNIVERSITY LINE
2014-08-24,6,BD,COXWELL STATION
2014-08-24,3,YU,BLOOR STATION
2014-08-24,0,BD,YONGE BD STATION
